timestamp,session_id,fatigue_score,eye_ratio,yawn_count,head_pitch,head_yaw,head_roll,speed_kmh,acceleration_ms2,steering_angle_deg,throttle_position_pct,brake_pressure_pct,co2_estimate_gkm,events_detected,event_count,cumulative_distance_km,eco_score,recommendation
2025-11-19 00:00:47,20251119_000034,24.23266813947795,0.24109295043280193,0,-176.67281684041137,8.2356664929021,-15.422978761298534,100.0,-0.09,21.3,47.6,0,109.5,none,0,0.27,30.9,
2025-11-19 00:00:48,20251119_000034,23.94273465886349,0.2233834536316617,0,-176.15282446131854,10.341217925193046,-12.653012823177214,100.0,-3.01,-1.3,0,60.2,100.0,"harsh_braking,steering_oscillation",2,0.3,32.2,
2025-11-19 00:00:49,20251119_000034,22.918694876347008,0.25179011558617703,0,174.7525581807234,-19.759195877643226,-2.4281503120725834,100.0,-5.21,-8.6,0,100.0,100.0,harsh_braking,1,0.32,33.3,
2025-11-19 00:00:50,20251119_000034,21.108666804200812,0.2250791694992478,0,-179.95036356797192,-7.499958859102588,-9.181716295409082,70.0,1.23,-1.0,62.3,0,121.9,speeding,1,0.34,33.3,
2025-11-19 00:00:51,20251119_000034,20.250300328424622,0.2311115545430715,0,175.38725395643874,-14.398745643784938,-3.5917350693797245,59.9,-2.9,10.3,0,58.0,88.0,"harsh_braking,speeding",2,0.36,34.1,
2025-11-19 00:00:52,20251119_000034,21.94641119017165,0.2089332565143892,0,171.92248820782046,-14.43150360881707,-1.0113748141969903,70.3,-3.79,7.6,0,75.9,91.1,"harsh_braking,speeding",2,0.38,34.9,
2025-11-19 00:00:53,20251119_000034,24.414696709316015,0.21291946591307487,0,178.89687845370233,-7.860315968397065,0.3230598585236312,100.0,0.45,29.9,38.9,0,114.5,steering_oscillation,1,0.41,35.1,
2025-11-19 00:00:54,20251119_000034,27.29466883389562,0.2205855833126174,0,177.52482586186318,-11.713786239218585,6.352582269623642,84.6,-2.28,45.0,0,45.5,95.4,steering_oscillation,1,0.43,35.7,
2025-11-19 00:00:55,20251119_000034,29.56606076642099,0.20008060480759698,0,175.0073828791312,-16.85609402652552,7.28305312322879,92.9,4.7,30.0,97.0,0,187.7,harsh_acceleration,1,0.46,33.9,
2025-11-19 00:00:56,20251119_000034,32.35711689976753,0.18168658782075958,0,176.6260765054539,-13.802168749979614,7.603634758849849,83.7,3.59,-1.2,85.9,0,166.1,"harsh_acceleration,steering_oscillation",2,0.48,33.0,
2025-11-19 00:00:57,20251119_000034,28.07157106460415,0.2542458199601354,0,-176.94218548262737,-20.70681876657492,3.983524717376227,100.0,-2.95,-21.8,0,58.9,100.0,"harsh_braking,steering_oscillation",2,0.51,33.6,
2025-11-19 00:00:58,20251119_000034,22.76879533127144,0.305341699613143,0,-172.6611503857611,-18.51390942530456,-0.6604195748623778,96.7,2.14,15.1,71.4,0,145.3,steering_oscillation,1,0.54,33.2,
2025-11-19 00:00:59,20251119_000034,20.491376026312892,0.20782925082408496,0,176.64158040203097,-19.058118412011282,7.249374947985809,67.2,4.62,-7.2,96.2,0,178.7,"harsh_acceleration,speeding,steering_oscillation",3,0.55,32.3,
2025-11-19 00:01:00,20251119_000034,22.365422700133088,0.20450202249871086,0,177.2688194640481,-17.06926585177337,6.155041390747286,100.0,2.15,-0.4,71.5,0,146.5,none,0,0.58,31.9,
2025-11-19 00:01:01,20251119_000034,25.88182793851476,0.22955100796310532,0,177.09716924282154,-21.754491053329584,7.987590666732273,100.0,4.02,-6.6,90.2,0,178.3,harsh_acceleration,1,0.61,30.9,
2025-11-19 00:01:02,20251119_000034,24.38048057941359,0.28509732661866366,0,-177.63529139702865,-21.651534502878835,4.521106270816723,100.0,-3.25,-7.8,0,64.9,100.0,harsh_braking,1,0.64,31.5,
2025-11-19 00:01:03,20251119_000034,21.33517028164373,0.21677557280062942,0,-179.14500867051203,-19.021421096950295,4.14551261686982,53.7,-1.58,11.4,0,31.7,86.1,steering_oscillation,1,0.65,31.9,
2025-11-19 00:01:04,20251119_000034,18.499668229647025,0.22493954810175382,0,-179.8670894695339,-14.19024158571723,3.46045695280471,97.4,2.74,5.8,77.4,0,155.8,harsh_acceleration,1,0.68,31.4,
2025-11-19 00:01:05,20251119_000034,16.11326218363185,0.2264004648876752,0,-176.03349711279452,-4.57428460938536,2.3101818772409652,66.3,-2.26,-10.6,0,45.1,89.9,"speeding,steering_oscillation",2,0.7,31.9,
2025-11-19 00:01:06,20251119_000034,15.567177985347524,0.2421237397588494,0,178.67400043934117,-17.389188574550218,4.649932339345298,43.9,-1.66,-4.4,0,33.1,83.2,none,0,0.71,32.2,
2025-11-19 00:01:07,20251119_000034,15.543793520146107,0.2596155610436469,0,175.30974723432314,-6.730601776279059,1.218206542301895,40.0,1.87,-8.2,68.7,0,123.7,none,0,0.72,32.2,
2025-11-19 00:01:08,20251119_000034,15.123806084651681,0.19646008020203726,0,-179.20950429734253,-11.438499540297617,3.1760378551492088,40.0,-1.64,-5.9,0,32.8,82.0,none,0,0.73,32.5,
2025-11-19 00:01:09,20251119_000034,14.839530629433378,0.2372746560980818,0,171.39431414019535,-18.242946174387622,-2.1261336730713096,40.0,5.27,-23.5,100.0,0,181.0,"harsh_acceleration,steering_oscillation",2,0.74,32.2,
2025-11-19 00:01:10,20251119_000034,16.76525833057004,0.21214055888678013,0,169.34458727930578,-15.21682324480384,-6.261327579074151,63.4,-6.35,-39.0,0,100.0,89.0,"harsh_braking,speeding,steering_oscillation",3,0.76,32.6,
2025-11-19 00:01:11,20251119_000034,19.84441631912314,0.1925519931955952,0,168.95404010821028,-22.81869933405167,-3.637739762204285,75.5,1.6,-35.3,66.0,0,129.9,speeding,1,0.78,32.5,
2025-11-19 00:01:12,20251119_000034,23.671610453051127,0.17348279390599733,0,168.51759756971666,-19.007944334526464,-3.574769227509081,78.5,-1.59,-12.2,0,31.8,93.5,"speeding,steering_oscillation",2,0.8,32.9,
2025-11-19 00:01:13,20251119_000034,28.015695923088828,0.20812223757151221,0,169.1844458110765,-21.401493468041423,-2.4403142755300924,59.7,6.04,9.4,100.0,0,198.5,"harsh_acceleration,speeding,steering_oscillation",3,0.82,32.3,
2025-11-19 00:01:14,20251119_000034,33.95343879039559,0.19413322974688202,0,168.94031474602286,-13.479792971767896,-3.7984574294263314,45.1,-1.08,15.8,0,21.7,83.5,none,0,0.83,32.6,
2025-11-19 00:01:15,20251119_000034,40.659098130873296,0.20616697776921003,0,169.99448471691622,-12.236764088268629,-3.6332130321577236,40.0,0.13,22.9,62.5,0,96.4,none,0,0.84,32.7,
2025-11-19 00:01:16,20251119_000034,46.88518643643611,0.23424062594642375,0,173.89858443047802,-15.78097176170112,-1.4165147580843334,40.0,3.28,36.9,82.8,0,147.8,harsh_acceleration,1,0.85,32.6,
2025-11-19 00:01:17,20251119_000034,50.22393569829939,0.2212357353685547,0,175.74549618462828,-21.487916481240134,0.7043272273569012,80.1,2.95,20.3,79.5,0,154.3,"harsh_acceleration,steering_oscillation",2,0.88,32.3,
2025-11-19 00:01:18,20251119_000034,51.521865278106596,0.2420649974770061,0,173.0372484981609,-26.582816658087502,-1.1043509318242641,40.0,0.67,16.0,56.7,0,103.3,none,0,0.89,32.4,
2025-11-19 00:01:19,20251119_000034,51.61923293859558,0.27080534944357915,0,179.79049669441497,-24.952873171152195,-2.9528166230937063,41.6,-1.21,-24.8,0,24.2,82.5,steering_oscillation,1,0.9,32.7,
2025-11-19 00:01:20,20251119_000034,43.73175414556951,0.23073450081613392,0,178.10737949410006,-21.205162040277866,-1.8280579536521575,83.3,-2.27,-6.7,0,45.4,95.0,steering_oscillation,1,0.92,33.0,
2025-11-19 00:01:21,20251119_000034,33.0809031548756,0.23901417197191827,0,174.92836285898608,-27.11969062745635,0.5098403568743074,94.5,-0.83,7.9,0,16.7,98.4,none,0,0.95,33.4,
2025-11-19 00:01:22,20251119_000034,27.915967586863584,0.20556019302357637,0,171.76211274382774,-21.793018514122338,1.69208469438491,100.0,2.06,24.5,70.6,0,145.0,steering_oscillation,1,0.98,33.1,
2025-11-19 00:01:23,20251119_000034,25.835399730330366,0.21032697557394148,0,172.89270969967725,-21.006441105607806,2.1724017117000294,100.0,-4.91,-14.0,0,98.3,100.0,"harsh_braking,steering_oscillation",2,1.0,33.4,
2025-11-19 00:01:24,20251119_000034,25.697712668086503,0.24449142923423053,0,177.97680461633658,-19.39301474559201,-3.501705990935023,100.0,1.53,-13.5,65.3,0,136.1,none,0,1.03,33.3,
2025-11-19 00:01:25,20251119_000034,26.507658118040567,0.22493408495813788,0,173.36656988755152,-20.511067971461525,-2.608041292077678,40.0,1.1,-4.9,61.0,0,110.7,none,0,1.04,33.4,
2025-11-19 00:01:26,20251119_000034,27.93684167124293,0.20477938168401771,0,175.46602001925774,-15.596086605115497,-4.547018696607824,40.0,-0.31,7.1,56.1,0,93.2,none,0,1.05,33.5,
2025-11-19 00:01:27,20251119_000034,31.905590407940345,0.19361459908330153,0,175.35742119167136,-11.706453180499771,-3.6953651639499556,40.0,1.1,30.3,61.0,0,110.7,steering_oscillation,1,1.07,33.6,
2025-11-19 00:01:28,20251119_000034,27.40390553865289,0.24294973689338778,0,171.76577512341396,-16.99280499190622,-0.9746406271559427,65.2,-0.17,39.6,42.4,0,98.1,speeding,1,1.08,33.8,
2025-11-19 00:01:29,20251119_000034,23.98416551485248,0.187752916399398,0,171.19068696384736,-11.422793278619956,-3.193269078608112,47.3,0.48,21.9,46.0,0,100.6,steering_oscillation,1,1.1,33.9,
2025-11-19 00:01:30,20251119_000034,24.859386238712055,0.2554008802157822,0,179.8867889228361,-17.391401953269174,-1.2017577409686768,63.6,4.27,30.3,92.7,0,171.6,"harsh_acceleration,speeding",2,1.11,33.5,
2025-11-19 00:01:31,20251119_000034,22.49563241542071,0.24007938376791063,0,-179.55854736563785,-18.68203551064002,-1.55288827453515,70.9,-0.96,10.4,0,19.2,91.3,"speeding,steering_oscillation",2,1.13,33.8,
2025-11-19 00:01:32,20251119_000034,21.955221386483604,0.2831165373871015,0,173.8927898421533,-26.845458779864416,-7.650661003226279,68.2,-0.36,11.3,50.2,0,100.5,speeding,1,1.15,34.0,
2025-11-19 00:01:33,20251119_000034,22.157062656385055,0.23536392199569406,0,179.32363076754413,-24.37679672504853,-12.729738327734909,60.3,0.24,-4.0,52.1,0,102.1,"speeding,steering_oscillation",2,1.17,34.1,
2025-11-19 00:01:34,20251119_000034,23.70352753517193,0.2659969502657705,0,173.72355852770718,-24.06391755018059,-11.02839005787961,76.5,-1.38,-20.6,0,27.7,93.0,"speeding,steering_oscillation",2,1.19,34.4,
2025-11-19 00:01:35,20251119_000034,25.713562640910343,0.20100215523119463,0,167.9005240683924,-27.91810296279859,-10.330795336537147,40.0,3.38,-4.5,83.8,0,149.4,"harsh_acceleration,steering_oscillation",2,1.2,34.2,
2025-11-19 00:01:36,20251119_000034,29.676703443448027,0.24028958468458944,0,166.98858134539594,-20.18695271693387,-11.180409262978145,40.0,-1.76,17.5,0,35.2,82.0,steering_oscillation,1,1.21,34.4,
2025-11-19 00:01:37,20251119_000034,33.58085362135615,0.22487875242937927,0,165.16796522293046,-10.454606483513817,-13.009949715966169,40.0,-0.91,20.1,0,18.2,82.0,none,0,1.22,34.6,
2025-11-19 00:01:38,20251119_000034,35.96385709605381,0.2510166691000565,0,164.63705290475966,-8.270777479105954,-12.046744231735847,43.3,-0.86,14.3,0,17.3,83.0,none,0,1.24,34.8,
2025-11-19 00:01:39,20251119_000034,38.418928845650605,0.2670640139887668,0,166.99287018306313,-12.535133206123872,-9.695216827597665,45.3,4.87,-9.9,98.7,0,176.4,"harsh_acceleration,steering_oscillation",2,1.25,34.5,
2025-11-19 00:01:40,20251119_000034,40.620623964661405,0.22381420696125354,0,172.64358223744563,-12.063562216668497,-9.113636555298145,40.0,-0.66,-27.3,0,13.2,82.0,steering_oscillation,1,1.26,34.7,
2025-11-19 00:01:41,20251119_000034,41.37882557822625,0.1943652144706901,0,169.56442809110263,-18.31006610091832,-6.830234355201199,63.6,-0.17,-3.5,53.0,0,99.7,"speeding,steering_oscillation",2,1.28,34.8,
2025-11-19 00:01:42,20251119_000034,41.64094302040362,0.1788825157688335,0,174.76120651112524,-16.238863672285685,-6.769931119514347,88.4,2.16,12.1,71.6,0,143.2,steering_oscillation,1,1.3,34.6,
2025-11-19 00:01:43,20251119_000034,43.52501306637299,0.18035159351042332,0,171.43400413092607,-16.619781698684477,-5.904677766558374,65.5,4.31,-0.2,93.1,0,172.9,"harsh_acceleration,speeding",2,1.32,34.3,
2025-11-19 00:01:44,20251119_000034,45.74504246900634,0.24555363806858327,0,173.75286268658363,-18.861756376186936,-4.041182708223662,40.0,-0.17,-16.5,53.9,0,92.8,steering_oscillation,1,1.33,34.4,
2025-11-19 00:01:45,20251119_000034,41.44507012752356,0.2155096419439962,0,-179.72805236276454,-12.512674412587902,-7.600068835009399,41.3,-2.29,11.7,0,45.8,82.4,steering_oscillation,1,1.34,34.6,
2025-11-19 00:01:46,20251119_000034,32.74277279293472,0.24446684127266136,0,-178.30390866970967,-17.84231527612715,-2.736272140428622,40.0,0.71,2.7,57.1,0,104.0,none,0,1.35,34.6,
2025-11-19 00:01:47,20251119_000034,26.37519990650003,0.259270700859841,0,-179.36896442003655,-18.916208014635874,-0.2784704795013296,49.7,-3.26,-15.5,0,65.2,84.9,"harsh_braking,steering_oscillation",2,1.37,34.8,
2025-11-19 00:01:48,20251119_000034,20.175584552159254,0.23394074430716144,0,-179.68773789178036,-18.822196571756677,0.3304609240105171,64.7,2.08,-13.6,70.8,0,134.7,speeding,1,1.39,34.7,
2025-11-19 00:01:49,20251119_000034,17.845859496650736,0.2381396527871134,0,178.46656325278974,-18.965426058315863,1.0460639122960014,53.9,-1.37,-26.2,0,27.3,86.2,none,0,1.4,34.9,
2025-11-19 00:01:50,20251119_000034,18.922181574177294,0.2317986199675474,0,178.35413548782097,-18.125502806113296,-0.7348862948805172,56.3,-2.52,-18.3,0,50.4,86.9,"harsh_braking,speeding",2,1.42,35.1,
2025-11-19 00:01:51,20251119_000034,20.71057666415106,0.2351836048415931,0,176.61473048221544,-14.361922087607407,-0.43549476724086994,40.0,-1.15,-3.9,0,22.9,82.0,none,0,1.43,35.2,
2025-11-19 00:01:52,20251119_000034,19.357476906306438,0.28498692911564616,0,169.07597593556082,17.12533076343775,-12.013506153073127,40.0,2.31,18.1,73.1,0,131.3,steering_oscillation,1,1.44,35.2,
2025-11-19 00:01:53,20251119_000034,18.60237955123107,0.21469962243331195,0,168.65834994040236,-13.741375435697133,-2.21893607514293,40.0,-1.14,25.8,0,22.8,82.0,none,0,1.45,35.3,
2025-11-19 00:01:54,20251119_000034,15.50730185775246,0.2321753699144475,0,-174.6625607341009,3.341903199521121,-18.634598547235225,45.9,-3.47,3.7,0,69.4,83.8,"harsh_braking,steering_oscillation",2,1.46,35.4,
2025-11-19 00:01:55,20251119_000034,12.905327339919156,0.2636091511976488,0,175.0516909136288,14.100087615137765,-22.56457467631258,59.9,0.67,18.7,56.7,0,109.4,speeding,1,1.48,35.5,
2025-11-19 00:01:56,20251119_000034,12.606648478667848,0.23602432253736094,0,176.3495583629651,19.58724771322465,-23.19417433392755,57.7,-0.34,-4.2,52.7,0,97.8,"speeding,steering_oscillation",2,1.5,35.6,
2025-11-19 00:01:57,20251119_000034,12.606648478667848,0.23602432253736094,0,176.3495583629651,19.58724771322465,-23.19417433392755,45.9,1.08,0.5,60.8,0,112.2,none,0,1.51,35.6,
2025-11-19 00:01:58,20251119_000034,12.606648478667848,0.23602432253736094,0,176.3495583629651,19.58724771322465,-23.19417433392755,74.2,2.69,-1.9,76.9,0,148.0,"harsh_acceleration,speeding",2,1.53,35.5,
2025-11-19 00:01:59,20251119_000034,12.551553193501913,0.26696225998308326,0,165.8830070202624,12.9728181520967,-23.29717465175821,80.1,3.96,18.5,89.6,0,171.3,"harsh_acceleration,steering_oscillation",2,1.55,35.1,
2025-11-19 00:02:00,20251119_000034,14.462442647374518,0.23237414685877764,0,178.21339653422575,7.280260728398591,-21.863039412124696,100.0,-4.38,37.5,0,87.6,100.0,"harsh_braking,steering_oscillation",2,1.58,35.3,
2025-11-19 00:02:01,20251119_000034,17.8502823162967,0.2809564574046986,0,168.9921467231198,12.432648387786617,-23.921558408400642,100.0,2.53,5.3,75.3,0,153.0,"harsh_acceleration,steering_oscillation",2,1.61,35.0,
2025-11-19 00:02:02,20251119_000034,21.60806121778837,0.27458560930195425,0,162.12701134581854,8.89477221921804,-15.866188217504257,100.0,-1.56,45.0,0,31.2,100.0,steering_oscillation,1,1.63,35.2,
2025-11-19 00:02:03,20251119_000034,24.942734994976007,0.2970229924083172,0,164.82392127437097,6.159350194166249,-24.99752972305754,71.1,1.65,17.4,66.5,0,129.3,"speeding,steering_oscillation",2,1.65,35.1,
2025-11-19 00:02:04,20251119_000034,28.280975361798383,0.26117391066657614,0,171.95157738903023,10.341517622380653,-18.988935463308817,54.1,0.19,1.0,56.5,0,100.4,steering_oscillation,1,1.67,35.2,
2025-11-19 00:02:05,20251119_000034,31.23368249391617,0.23987198691972714,0,174.9422630928099,-9.242626515080435,-6.420244467149916,52.6,-1.24,8.3,0,24.8,85.8,none,0,1.68,35.4,
2025-11-19 00:02:06,20251119_000034,29.60157145824931,0.21566228630626597,0,-177.71245626398877,-10.480007298741658,-4.664622020103426,40.0,-2.24,8.8,0,44.8,82.0,none,0,1.69,35.5,
2025-11-19 00:02:07,20251119_000034,18.169264737343475,0.2339080855558413,0,173.77380183864048,-16.079730552194675,-0.5980473161811666,40.0,-0.27,22.4,48.5,0,91.7,none,0,1.71,35.6,
2025-11-19 00:02:08,20251119_000034,13.722558887945219,0.19680869503579437,0,173.272362464817,-15.761946251642213,0.281016340412846,40.0,1.13,27.0,61.3,0,111.2,none,0,1.72,35.6,
2025-11-19 00:02:09,20251119_000034,13.8583784179685,0.21261557177191873,0,173.55198456179969,-12.927917367825705,-0.9626390537291147,40.0,-2.19,28.7,0,43.8,82.0,none,0,1.73,35.7,
2025-11-19 00:02:10,20251119_000034,14.990173818156933,0.2330177311616662,0,-178.66781334598974,-12.816339931350836,0.15646567460811495,40.0,-4.35,37.4,0,87.0,82.0,harsh_braking,1,1.74,35.8,
2025-11-19 00:02:11,20251119_000034,12.45943229742847,0.22852917328952485,0,174.09266146189145,-21.694282155873246,6.347727519214227,51.7,2.8,31.3,78.0,0,143.2,harsh_acceleration,1,1.75,35.7,
2025-11-19 00:02:12,20251119_000034,13.313767826244352,0.21900015109398255,0,174.56268292731855,-21.12967479193906,0.781841046453836,53.1,-0.18,33.6,46.5,0,95.2,none,0,1.77,35.8,
2025-11-19 00:02:13,20251119_000034,16.888090754013792,0.2918103478702764,0,177.920479517476,-22.665809321949798,0.43200537330872646,40.0,0.12,31.9,39.3,0,91.7,none,0,1.78,35.9,
2025-11-19 00:02:14,20251119_000034,15.77788050507051,0.22532432979274397,0,177.18116896064177,-17.068198575092094,2.4738497754197697,40.0,-0.44,35.1,35.7,0,89.1,none,0,1.79,36.0,
2025-11-19 00:02:15,20251119_000034,16.85579059349518,0.23804378148068284,0,174.52638499823163,-18.09166810541972,5.445635462371954,40.0,-0.21,34.2,50.3,0,92.1,none,0,1.8,36.1,
2025-11-19 00:02:16,20251119_000034,16.795017542131006,0.28968137180741593,0,178.0706324248669,-23.603261360303605,5.470250977608781,40.0,0.37,23.4,53.7,0,98.4,none,0,1.81,36.1,
2025-11-19 00:02:17,20251119_000034,15.358477676058824,0.2903869749275884,0,177.51144417738178,-26.105356351476626,3.7475794246194796,63.4,-3.06,13.6,0,61.3,89.0,"harsh_braking,speeding",2,1.83,36.2,
2025-11-19 00:02:18,20251119_000034,15.132427482935974,0.29057866506064156,0,176.11860314364435,-27.86473531865032,2.1986697880501063,56.2,-3.11,1.4,0,62.2,86.9,"harsh_braking,speeding",2,1.85,36.4,
2025-11-19 00:02:19,20251119_000034,16.317649060625648,0.32721225748495486,0,176.12791922671923,-21.828848644290765,1.6912867676588332,40.0,-2.27,-4.1,0,45.4,82.0,none,0,1.86,36.5,
2025-11-19 00:02:20,20251119_000034,17.97520192714218,0.20448944686685377,0,174.25966818517588,-21.61820876599415,0.4232263780678264,40.0,-4.67,-9.0,0,93.5,82.0,harsh_braking,1,1.87,36.6,
2025-11-19 00:02:21,20251119_000034,20.67872215862613,0.23818779277904767,0,175.3754160648491,-16.27119723468912,-0.7780267202321213,40.0,-3.1,5.4,0,62.1,82.0,harsh_braking,1,1.88,36.6,
2025-11-19 00:02:22,20251119_000034,15.007311980780475,0.253982112050951,0,179.14752770324614,-18.75215795405238,1.5568748064555338,40.0,-4.69,15.5,0,93.8,82.0,harsh_braking,1,1.89,36.7,
2025-11-19 00:02:23,20251119_000034,13.007062997740162,0.22075021982979331,0,175.93027159458632,-17.953499411550304,3.9493306227358,40.0,-3.52,11.5,0,70.4,82.0,harsh_braking,1,1.9,36.8,
2025-11-19 00:02:24,20251119_000034,13.790507233248697,0.19986750630522948,0,175.3244365862052,-18.62079506480937,5.545169346581714,40.0,-0.24,-16.5,47.8,0,91.6,steering_oscillation,1,1.91,36.9,
2025-11-19 00:02:25,20251119_000034,16.074430954544923,0.25858766316466114,0,175.83725417936046,-20.054500849791047,5.366130135912674,67.0,3.55,1.7,85.5,0,160.5,"harsh_acceleration,speeding,steering_oscillation",3,1.93,36.7,
2025-11-19 00:02:26,20251119_000034,19.39333166091431,0.2192270461608388,0,174.33128826487257,-17.937235956064892,4.993337732916284,72.1,0.14,9.4,66.4,0,107.0,speeding,1,1.95,36.8,
2025-11-19 00:02:27,20251119_000034,24.389637571207963,0.2674646218535794,0,177.78147744171702,-20.08378792853457,4.761514009175881,55.9,-0.42,1.8,58.8,0,98.5,speeding,1,1.97,36.8,
2025-11-19 00:02:28,20251119_000034,29.680787380480332,0.2630268145002483,0,177.7620916822144,-19.988981037987465,5.377279397321122,40.0,5.07,4.0,100.0,0,178.1,harsh_acceleration,1,1.98,36.7,
2025-11-19 00:02:29,20251119_000034,35.14651465960319,0.20582421221309072,0,172.9335366738667,-17.469335444366234,5.663378345702368,50.5,0.13,25.4,40.7,0,95.3,steering_oscillation,1,1.99,36.7,
2025-11-19 00:02:30,20251119_000034,40.290207563880855,0.2676956916774728,0,175.4864309294645,-13.591266915791493,3.2775814363981244,55.8,0.94,18.7,59.4,0,112.7,speeding,1,2.01,36.8,
2025-11-19 00:02:31,20251119_000034,37.88169486462308,0.21263615496189028,0,176.6441831699215,-18.49490213547585,8.733566889683265,55.8,1.65,-24.9,66.5,0,124.8,"speeding,steering_oscillation",2,2.02,36.7,
2025-11-19 00:02:32,20251119_000034,31.06988866727795,0.24710474836344415,0,178.06660526291645,-20.958006492148833,8.937675309050517,40.0,-0.53,-45.0,0,10.6,82.0,steering_oscillation,1,2.03,36.8,
2025-11-19 00:02:33,20251119_000034,24.508640703226863,0.22508174472889544,0,-179.91288254844446,-11.43007999872963,5.72863323699056,48.4,3.57,-14.0,85.7,0,155.2,"harsh_acceleration,steering_oscillation",2,2.05,36.7,
2025-11-19 00:02:34,20251119_000034,21.09078052396359,0.21785777552182356,0,-176.65701852477324,-10.887814331561747,4.895263912039022,40.0,4.35,-22.2,93.5,0,166.0,harsh_acceleration,1,2.06,36.6,
2025-11-19 00:02:35,20251119_000034,19.263528159102407,0.2538879030191403,0,-175.11676317323221,-11.961161408877597,4.980644215668003,59.5,6.6,-29.7,100.0,0,206.9,"harsh_acceleration,speeding",2,2.08,36.3,
2025-11-19 00:02:36,20251119_000034,18.04674533506821,0.2543768262066557,0,171.17917566747403,-15.246904872281107,5.220687448097916,60.0,-8.7,-18.5,0,100.0,88.0,"harsh_braking,speeding",2,2.09,36.4,
2025-11-19 00:02:37,20251119_000034,17.674922652904428,0.2609301598315678,0,163.0323193054185,-13.238108896969818,3.895215750183626,81.0,1.78,-8.1,67.8,0,134.5,none,0,2.11,36.3,
2025-11-19 00:02:38,20251119_000034,18.659162512623972,0.25463121628307056,0,173.7876516290534,-18.343748715488733,3.881846312677264,100.0,-1.19,-1.5,0,23.8,100.0,none,0,2.14,36.4,
2025-11-19 00:02:39,20251119_000034,20.203063318204734,0.3119578628257649,0,176.15198691824526,-17.00741656687118,3.4362674589061157,93.4,2.19,18.8,71.9,0,145.3,steering_oscillation,1,2.17,36.2,
2025-11-19 00:02:40,20251119_000034,21.850446172890045,0.24170596260594174,0,173.83535363295795,-17.12319230770763,5.775139496333889,100.0,2.28,15.9,72.8,0,148.8,none,0,2.2,36.1,
2025-11-19 00:02:41,20251119_000034,23.750351631233528,0.22338338407439512,0,172.15050408381234,-17.963965329317503,8.320877486478638,68.8,-1.78,35.9,0,35.6,90.6,"speeding,steering_oscillation",2,2.22,36.2,
