timestamp,elapsed_seconds,fatigue_score,eye_ratio,mouth_ratio,pitch_deg,yaw_deg,roll_deg,yawn_count,eye_closed_flag,head_down_flag,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,driving_fatigue_level,co2_rate_g_per_km,mode,eco_score,event_type,event_severity,recommendation
2025-11-16 15:46:55.273,0.14216923713684082,0,0.3,0.3,0,0,0,0,0,0,30.45,0.123,50.9,0.0,2.95,0.792,0,110.45,mixed,95.0,,,
2025-11-16 15:46:56.273,0.1582493782043457,0,0.3,0.3,0,0,0,0,0,0,32.66,2.211,69.1,13.3,-0.99,0.771,0,116.78,mixed,95.0,,,
2025-11-16 15:46:57.273,0.17583107948303223,0,0.3,0.3,0,0,0,0,0,0,33.98,1.312,75.7,0.5,-0.91,0.845,0,119.3,mixed,95.0,,,
2025-11-16 15:46:58.273,0.19198942184448242,0,0.3,0.3,0,0,0,0,0,0,35.87,1.892,74.3,8.5,-3.4,0.754,0,119.63,mixed,95.0,,,
2025-11-16 15:46:59.273,0.19431519508361816,0,0.3,0.3,0,0,0,0,0,0,38.46,2.592,65.6,6.8,-9.31,0.738,0,138.08,mixed,80.0,,,
2025-11-16 15:47:00.273,0.2099466323852539,0,0.3,0.3,0,0,0,0,0,0,40.89,2.425,53.8,0.0,-12.17,0.538,0,115.5,mixed,95.0,,,
2025-11-16 15:47:01.273,0.2256946563720703,0,0.3,0.3,0,0,0,0,0,0,41.78,0.89,71.7,2.8,-5.56,0.613,0,121.22,mixed,95.0,,,
2025-11-16 15:47:02.273,0.22861170768737793,0,0.3,0.3,0,0,0,0,0,0,44.46,2.681,77.0,9.8,-1.15,0.813,0,143.87,mixed,80.0,,,
2025-11-16 15:47:03.273,0.24348044395446777,0,0.3,0.3,0,0,0,0,0,0,43.92,-0.541,0,47.0,-1.19,0.783,0,100.57,mixed,95.0,,,
2025-11-16 15:47:04.273,0.2530517578125,0,0.3,0.3,0,0,0,0,0,0,46.89,2.978,66.5,0.0,1.58,0.695,0,141.71,mixed,80.0,,,
2025-11-16 15:47:05.273,0.2588016986846924,0,0.3,0.3,0,0,0,0,0,0,47.91,1.018,49.7,4.1,14.77,0.608,0,117.08,mixed,95.0,,,
2025-11-16 15:47:06.273,0.27629756927490234,0,0.3,0.3,0,0,0,0,0,0,48.74,0.825,56.6,8.2,17.84,0.694,0,119.47,mixed,95.0,,,
2025-11-16 15:47:07.273,0.29230284690856934,0,0.3,0.3,0,0,0,0,0,0,49.97,1.234,60.9,4.4,19.28,0.47,0,121.24,mixed,95.0,,,
2025-11-16 15:47:08.273,0.2944180965423584,0,0.3,0.3,0,0,0,0,0,0,50.13,0.157,52.8,0.0,10.34,0.798,0,118.88,mixed,95.0,,,
2025-11-16 15:47:09.273,0.30887842178344727,0,0.3,0.3,0,0,0,0,0,0,50.63,0.504,71.2,9.5,12.06,0.813,0,124.62,mixed,95.0,,,
2025-11-16 15:47:10.273,0.31272125244140625,0,0.3,0.3,0,0,0,0,0,0,51.65,1.019,55.0,7.5,14.68,0.684,0,120.17,mixed,95.0,,,
2025-11-16 15:47:11.273,0.32652950286865234,0,0.3,0.3,0,0,0,0,0,0,52.87,1.224,55.4,4.0,0.23,0.832,0,120.77,mixed,95.0,,,
2025-11-16 15:47:12.273,0.34133005142211914,0,0.3,0.3,0,0,0,0,0,0,53.26,0.386,82.6,9.6,0.34,0.675,0,129.09,mixed,87.0,,,
2025-11-16 15:47:13.273,0.3449535369873047,0,0.3,0.3,0,0,0,0,0,0,53.16,-0.105,17.2,7.7,11.21,0.793,0,109.43,mixed,95.0,,,
2025-11-16 15:47:14.273,0.35989880561828613,0,0.3,0.3,0,0,0,0,0,0,53.85,0.69,35.6,3.8,6.47,0.859,0,115.21,mixed,95.0,,,
2025-11-16 15:47:15.273,0.3759186267852783,0,0.3,0.3,0,0,0,0,0,0,56.19,2.344,49.7,3.1,10.39,0.76,0,120.37,mixed,95.0,,,
2025-11-16 15:47:16.273,0.3810896873474121,0,0.3,0.3,0,0,0,0,0,0,55.45,-0.743,0,32.7,21.76,0.649,0,105.18,mixed,95.0,,,
2025-11-16 15:47:17.273,0.39318013191223145,0,0.3,0.3,0,0,0,0,0,0,56.42,0.972,46.0,3.5,27.11,0.798,0,119.35,mixed,95.0,,,
2025-11-16 15:47:18.273,0.40819859504699707,0,0.3,0.3,0,0,0,0,0,0,58.54,2.125,71.1,13.1,14.95,0.805,0,127.74,mixed,95.0,,,
2025-11-16 15:47:19.273,0.42496275901794434,0,0.3,0.3,0,0,0,0,0,0,58.07,-0.469,41.3,11.2,11.11,0.659,0,118.62,mixed,95.0,,,
2025-11-16 15:47:20.273,0.42663049697875977,0,0.3,0.3,0,0,0,0,0,0,56.74,-1.336,0,78.9,7.79,0.753,0,105.7,mixed,95.0,,,
2025-11-16 15:47:21.273,0.4417908191680908,0,0.3,0.3,0,0,0,0,0,0,58.44,1.705,56.1,6.6,-4.28,0.77,0,123.21,mixed,95.0,,,
2025-11-16 15:47:22.273,0.44411206245422363,0,0.3,0.3,0,0,0,0,0,0,60.38,1.933,57.5,7.6,-18.36,0.729,0,124.39,mixed,95.0,,,
2025-11-16 15:47:23.273,0.4596691131591797,0,0.3,0.3,0,0,0,0,0,0,59.8,-0.58,0,27.1,-9.84,0.701,0,106.92,mixed,95.0,,,
2025-11-16 15:47:24.273,0.475571870803833,0,0.3,0.3,0,0,0,0,0,0,59.29,-0.508,0,26.1,-14.02,0.612,0,106.72,mixed,95.0,,,
2025-11-16 15:47:25.273,0.4915926456451416,0,0.3,0.3,0,0,0,0,0,0,61.12,1.835,55.5,0.4,-13.3,0.687,0,124.11,mixed,95.0,,,
2025-11-16 15:47:26.273,0.5082075595855713,0,0.3,0.3,0,0,0,0,0,0,60.33,-0.791,0,45.6,-29.94,0.61,0,107.13,mixed,95.0,,,
2025-11-16 15:47:27.273,0.5157079696655273,0,0.3,0.3,0,0,0,0,0,0,62.25,1.922,50.7,2.2,-10.21,0.816,0,123.1,mixed,95.0,,,
2025-11-16 15:47:28.273,0.5268113613128662,0,0.3,0.3,0,0,0,0,0,0,63.55,1.297,77.4,9.1,-16.49,0.76,0,131.64,mixed,95.0,,,
2025-11-16 15:47:29.273,0.542191743850708,0,0.3,0.3,0,0,0,0,0,0,64.11,0.557,85.8,1.6,-18.44,0.788,0,134.38,mixed,87.0,,,
2025-11-16 15:47:30.273,0.5590384006500244,0,0.3,0.3,0,0,0,0,0,0,62.89,-1.217,0,49.1,2.06,0.833,0,108.16,mixed,95.0,,,
2025-11-16 15:47:31.273,0.5638470649719238,0,0.3,0.3,0,0,0,0,0,0,64.34,1.451,49.3,4.8,15.32,0.647,0,123.52,mixed,95.0,,,
2025-11-16 15:47:32.273,0.5760881900787354,0,0.3,0.3,0,0,0,0,0,0,64.75,0.403,54.7,6.1,23.68,0.668,0,125.3,mixed,95.0,,,
2025-11-16 15:47:33.273,0.5915446281433105,0,0.3,0.3,0,0,0,0,0,0,65.6,0.852,50.7,5.0,24.83,0.738,0,124.46,mixed,95.0,,,
2025-11-16 15:47:34.273,0.5934410095214844,0,0.3,0.3,0,0,0,0,0,0,63.44,-2.162,0,100.0,8.34,0.677,0,108.37,mixed,95.0,,,
2025-11-16 15:47:35.273,0.6086592674255371,0,0.3,0.3,0,0,0,0,0,0,64.21,0.777,8.4,1.5,3.96,0.695,0,111.21,mixed,95.0,,,
2025-11-16 15:47:36.273,0.6248202323913574,0,0.3,0.3,0,0,0,0,0,0,65.6,1.384,46.4,0.0,20.99,0.656,0,123.15,mixed,95.0,,,
2025-11-16 15:47:37.273,0.6415436267852783,0,0.3,0.3,0,0,0,0,0,0,65.13,-0.463,24.5,5.9,16.87,0.706,0,116.39,mixed,95.0,,,
2025-11-16 15:47:38.273,0.6432075500488281,0,0.3,0.3,0,0,0,0,0,0,64.45,-0.681,0,24.2,18.53,0.648,0,108.78,mixed,95.0,,,
2025-11-16 15:47:39.273,0.6588728427886963,0,0.3,0.3,0,0,0,0,0,0,64.6,0.144,33.9,7.2,7.13,0.602,0,119.01,mixed,95.0,,,
2025-11-16 15:47:40.273,0.6745679378509521,0,0.3,0.3,0,0,0,0,0,0,64.66,0.063,55.9,5.5,13.4,0.83,0,125.64,mixed,95.0,,,
2025-11-16 15:47:41.273,0.6767847537994385,0,0.3,0.3,0,0,0,0,0,0,65.36,0.699,65.6,3.0,8.24,0.665,0,128.81,mixed,95.0,,,
2025-11-16 15:47:42.273,0.6924281120300293,0,0.3,0.3,0,0,0,0,0,0,67.08,1.722,81.7,7.4,-1.63,0.658,0,134.34,mixed,87.0,,,
2025-11-16 15:47:43.273,0.6945681571960449,0,0.3,0.3,0,0,0,0,0,0,68.15,1.064,67.7,8.0,-16.25,0.808,0,130.58,mixed,95.0,,,
2025-11-16 15:47:44.273,0.7088096141815186,0,0.3,0.3,0,0,0,0,0,0,68.77,0.627,56.3,0.0,-33.98,0.781,0,127.4,mixed,95.0,,,
2025-11-16 15:47:45.273,0.7255747318267822,0,0.3,0.3,0,0,0,0,0,0,67.03,-1.743,0,88.6,-28.76,0.809,0,109.81,mixed,95.0,,,
2025-11-16 15:47:46.273,0.7404947280883789,0,0.3,0.3,0,0,0,0,0,0,66.56,-0.474,14.2,0.1,-35.49,0.719,0,113.89,mixed,95.0,,,
2025-11-16 15:47:47.273,0.7440078258514404,0,0.3,0.3,0,0,0,0,0,0,66.79,0.231,51.5,8.8,-37.52,0.803,0,125.18,mixed,95.0,,,
2025-11-16 15:47:48.273,0.758915901184082,0,0.3,0.3,0,0,0,0,0,0,69.07,2.28,65.2,6.6,-31.59,0.659,0,130.18,mixed,95.0,,,
2025-11-16 15:47:49.273,0.7757911682128906,0,0.3,0.3,0,0,0,0,0,0,69.13,0.067,54.8,5.0,-37.06,0.687,0,127.08,mixed,95.0,,,
2025-11-16 15:47:50.273,0.7916207313537598,0,0.3,0.3,0,0,0,0,0,0,65.84,-3.297,0,83.8,-43.51,0.746,0,119.33,mixed,83.0,,,
2025-11-16 15:47:51.273,0.807866096496582,0,0.3,0.3,0,0,0,0,0,0,67.19,1.353,68.0,0.0,-41.18,0.75,0,130.29,mixed,95.0,,,
2025-11-16 15:47:52.273,0.8246245384216309,0,0.3,0.3,0,0,0,0,0,0,68.53,1.343,36.3,8.8,-43.72,0.551,0,121.3,mixed,95.0,,,
2025-11-16 15:47:53.273,0.8276596069335938,0,0.3,0.3,0,0,0,0,0,0,68.89,0.359,14.7,4.4,-36.39,0.732,0,114.98,mixed,95.0,,,
2025-11-16 15:47:54.273,0.8421838283538818,0,0.3,0.3,0,0,0,0,0,0,69.08,0.188,48.5,4.5,-30.62,0.677,0,125.17,mixed,95.0,,,
2025-11-16 15:47:55.273,0.8578219413757324,0,0.3,0.3,0,0,0,0,0,0,68.83,-0.253,10.7,8.1,-28.71,0.739,0,113.74,mixed,95.0,,,
2025-11-16 15:47:56.273,0.8755552768707275,0,0.3,0.3,0,0,0,0,0,0,67.44,-1.389,0,69.8,-34.48,0.694,0,109.97,mixed,95.0,,,
2025-11-16 15:47:57.273,0.8924233913421631,0,0.3,0.3,0,0,0,0,0,0,69.42,1.987,40.0,8.6,-38.94,0.711,0,122.76,mixed,95.0,,,
2025-11-16 15:47:58.273,0.9090638160705566,0,0.3,0.3,0,0,0,0,0,0,69.9,0.48,34.6,3.0,-25.42,0.688,0,121.33,mixed,95.0,,,
2025-11-16 15:47:59.273,0.9255938529968262,0,0.3,0.3,0,0,0,0,0,0,69.56,-0.348,23.0,17.7,-26.42,0.747,0,117.71,mixed,95.0,,,
2025-11-16 15:48:00.273,0.9423060417175293,0,0.3,0.3,0,0,0,0,0,0,71.06,1.508,44.4,6.6,-31.96,0.639,0,124.75,mixed,100,,,
2025-11-16 15:48:01.273,0.9590716361999512,0,0.3,0.3,0,0,0,0,0,0,70.2,-0.862,0,42.9,-37.57,0.711,0,111.08,mixed,100,,,
2025-11-16 15:48:02.273,0.9752554893493652,0,0.3,0.3,0,0,0,0,0,0,69.74,-0.466,26.9,11.7,-34.07,0.675,0,118.98,mixed,95.0,,,
2025-11-16 15:48:03.273,0.9924492835998535,0,0.3,0.3,0,0,0,0,0,0,66.43,-3.304,0,93.2,-26.71,0.708,0,119.57,mixed,83.0,,,
2025-11-16 15:48:04.273,1.0091066360473633,0,0.3,0.3,0,0,0,0,0,0,65.39,-1.041,0,72.6,-19.2,0.868,0,109.16,mixed,95.0,,,
2025-11-16 15:48:05.273,1.0253477096557617,0,0.3,0.3,0,0,0,0,0,0,63.78,-1.609,0,90.9,-2.28,0.669,0,108.51,mixed,95.0,,,
2025-11-16 15:48:06.273,1.030458688735962,0,0.3,0.3,0,0,0,0,0,0,62.75,-1.027,0,49.7,-6.34,0.717,0,108.1,mixed,95.0,,,
2025-11-16 15:48:07.273,1.0462744235992432,0,0.3,0.3,0,0,0,0,0,0,64.7,1.949,67.5,0.6,-5.3,0.758,0,129.12,mixed,95.0,,,
2025-11-16 15:48:08.273,1.061934232711792,0,0.3,0.3,0,0,0,0,0,0,66.76,2.055,50.3,2.7,-3.51,0.714,0,124.8,mixed,95.0,,,
2025-11-16 15:48:09.273,1.0763585567474365,0,0.3,0.3,0,0,0,0,0,0,68.22,1.467,27.1,0.3,-16.06,0.644,0,118.43,mixed,95.0,,,
2025-11-16 15:48:10.273,1.0934569835662842,0,0.3,0.3,0,0,0,0,0,0,69.27,1.049,43.6,4.6,-28.63,0.724,0,123.8,mixed,95.0,,,
2025-11-16 15:48:11.273,1.1088800430297852,0,0.3,0.3,0,0,0,0,0,0,67.9,-1.37,0,100.0,-30.58,0.812,0,110.16,mixed,95.0,,,
2025-11-16 15:48:12.273,1.1250450611114502,0,0.3,0.3,0,0,0,0,0,0,69.06,1.153,67.6,10.8,-19.05,0.796,0,130.89,mixed,95.0,,,
2025-11-16 15:48:13.273,1.141775369644165,0,0.3,0.3,0,0,0,0,0,0,68.68,-0.374,15.6,13.1,-4.35,0.693,0,115.17,mixed,95.0,,,
2025-11-16 15:48:14.273,1.1589319705963135,0,0.3,0.3,0,0,0,0,0,0,70.69,2.007,22.6,3.6,-6.14,0.69,0,118.04,mixed,100,,,
2025-11-16 15:48:15.273,1.1750421524047852,0,0.3,0.3,0,0,0,0,0,0,71.71,1.022,43.5,10.6,-15.84,0.743,0,124.74,mixed,100,,,
2025-11-16 15:48:16.273,1.1917393207550049,0,0.3,0.3,0,0,0,0,0,0,70.35,-1.366,0,88.5,-7.72,0.676,0,111.14,mixed,100,,,
2025-11-16 15:48:17.273,1.1947987079620361,0,0.3,0.3,0,0,0,0,0,0,71.76,1.412,0.0,8.0,0.18,0.752,0,111.7,mixed,100,,,
2025-11-16 15:48:18.273,1.2097783088684082,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,70.74,-1.018,0,44.6,7.95,0.627,0,111.3,mixed,100,,,
2025-11-16 15:48:19.273,1.2258763313293457,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,70.6,-0.144,37.8,6.3,7.3,0.667,0,122.58,mixed,100,,,
2025-11-16 15:48:20.273,1.2422854900360107,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,70.28,-0.314,24.1,5.6,-3.08,0.559,0,118.35,mixed,100,,,
2025-11-16 15:48:21.273,1.2589473724365234,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,72.01,1.725,60.0,4.2,-14.1,0.696,0,129.8,mixed,100,,,
2025-11-16 15:48:22.273,1.2755024433135986,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,73.12,1.111,43.0,0.0,-19.9,0.683,0,125.15,mixed,100,,,
2025-11-16 15:48:23.273,1.2782537937164307,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,73.65,0.536,45.5,0.2,-9.83,0.637,0,126.12,mixed,100,,,
2025-11-16 15:48:24.273,1.293372631072998,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,73.68,0.024,49.7,0.0,1.95,0.726,0,127.38,mixed,100,,,
2025-11-16 15:48:25.273,1.2963664531707764,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,76.97,3.291,77.7,6.3,1.82,0.762,0,157.11,mixed,85.0,,,
2025-11-16 15:48:26.273,1.3088123798370361,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,75.96,-1.006,0,56.1,7.86,0.658,0,113.39,mixed,100,,,
2025-11-16 15:48:27.273,1.311863660812378,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,76.7,0.742,77.2,8.6,0.76,0.545,0,136.84,mixed,100,,,
2025-11-16 15:48:28.273,1.3255131244659424,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,74.63,-2.073,0,84.6,23.24,0.687,0,112.85,mixed,100,,,
2025-11-16 15:48:29.273,1.340996503829956,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,74.32,-0.312,29.9,6.1,21.55,0.515,0,121.7,mixed,100,,,
2025-11-16 15:48:30.273,1.344266653060913,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,74.28,-0.036,22.5,8.6,15.64,0.725,0,119.45,mixed,100,,,
2025-11-16 15:48:31.273,1.3589024543762207,0,0.2848963240756882,0.41152705643541987,0,0,0,0,0,0,73.83,-0.452,35.5,2.2,36.54,0.671,0,123.19,mixed,100,,,
2025-11-16 15:48:32.273,1.3757994174957275,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,73.67,-0.166,15.2,9.8,36.4,0.649,0,117.02,mixed,100,,,
2025-11-16 15:48:33.273,1.392526388168335,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,74.08,0.415,44.7,0.0,35.2,0.651,0,126.03,mixed,100,,,
2025-11-16 15:48:34.273,1.4089593887329102,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,73.87,-0.209,25.1,0.0,31.74,0.661,0,120.08,mixed,100,,,
2025-11-16 15:48:35.273,1.4255433082580566,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.13,1.257,74.7,3.6,28.28,0.645,0,135.45,mixed,100,,,
2025-11-16 15:48:36.273,1.4409420490264893,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.9,0.768,57.3,8.0,25.95,0.758,0,130.54,mixed,100,,,
2025-11-16 15:48:37.273,1.4433465003967285,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.73,-0.163,40.3,8.3,25.27,0.744,0,125.38,mixed,100,,,
2025-11-16 15:48:38.273,1.4582762718200684,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.33,-0.407,24.1,8.1,30.68,0.705,0,120.35,mixed,100,,,
2025-11-16 15:48:39.273,1.4746298789978027,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.96,0.629,47.4,14.2,36.72,0.568,0,127.59,mixed,100,,,
2025-11-16 15:48:40.273,1.4913783073425293,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,75.72,-0.236,9.7,12.8,38.54,0.57,0,116.19,mixed,100,,,
2025-11-16 15:48:41.273,1.5083012580871582,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,77.62,1.897,88.0,0.0,42.59,0.754,0,140.45,mixed,92.0,,,
2025-11-16 15:48:42.273,1.5149195194244385,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,80.09,2.472,57.7,4.9,27.78,0.602,0,132.36,mixed,100,,,
2025-11-16 15:48:43.273,1.528290033340454,0,0.24740905076344838,0.420277441678588,0,0,0,0,0,0,78.24,-1.847,0,100.0,38.95,0.621,0,114.3,mixed,100,,,
2025-11-16 15:48:44.273,1.5434460639953613,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,78.43,0.191,59.6,8.1,26.63,0.589,0,132.26,mixed,100,,,
2025-11-16 15:48:45.273,1.559281587600708,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,78.83,0.394,73.4,10.3,24.93,0.545,0,136.55,mixed,100,,,
2025-11-16 15:48:46.273,1.575758457183838,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,77.47,-1.359,0,88.2,26.08,0.638,0,113.99,mixed,100,,,
2025-11-16 15:48:47.273,1.5920279026031494,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,74.9,-2.566,0,96.6,28.43,0.571,0,122.96,mixed,88.0,,,
2025-11-16 15:48:48.273,1.6090948581695557,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,74.56,-0.345,6.0,0.0,19.29,0.765,0,114.63,mixed,100,,,
2025-11-16 15:48:49.273,1.6253769397735596,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,76.04,1.481,67.1,9.5,34.38,0.762,0,133.54,mixed,100,,,
2025-11-16 15:48:50.273,1.6423859596252441,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,74.02,-2.015,0,87.6,18.43,0.712,0,112.61,mixed,100,,,
2025-11-16 15:48:51.273,1.6579570770263672,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,74.3,0.282,44.5,5.0,17.31,0.649,0,126.08,mixed,100,,,
2025-11-16 15:48:52.273,1.6748390197753906,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,73.17,-1.131,0,66.5,5.51,0.557,0,112.27,mixed,100,,,
2025-11-16 15:48:53.273,1.6913485527038574,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,73.41,0.237,57.8,0.0,10.87,0.583,0,129.69,mixed,100,,,
2025-11-16 15:48:54.273,1.6957194805145264,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,72.45,-0.962,0,58.1,0.09,0.718,0,111.98,mixed,100,,,
2025-11-16 15:48:55.273,1.7198047637939453,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,73.18,0.733,58.4,0.0,-10.49,0.74,0,129.8,mixed,100,,,
2025-11-16 15:48:56.273,1.7264313697814941,0,0.2543291605706677,0.39753649274232516,0,0,0,0,0,0,73.01,-0.17,29.4,0.7,-6.02,0.683,0,121.02,mixed,100,,,
2025-11-16 15:48:57.273,1.7414486408233643,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,70.82,-2.192,0,100.0,-16.09,0.617,0,111.33,mixed,100,,,
2025-11-16 15:48:58.273,1.758174180984497,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.64,-1.177,0,84.4,-18.54,0.731,0,110.86,mixed,95.0,,,
2025-11-16 15:48:59.273,1.7740099430084229,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.95,0.308,69.3,10.7,0.85,0.558,0,131.77,mixed,95.0,,,
2025-11-16 15:49:00.273,1.7766194343566895,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,70.39,0.439,96.8,8.1,-2.24,0.724,0,140.19,mixed,92.0,,,
2025-11-16 15:49:01.273,1.7923133373260498,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,71.97,1.579,34.4,8.9,0.45,0.621,0,122.1,mixed,100,,,
2025-11-16 15:49:02.273,1.8096082210540771,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,72.02,0.048,35.0,6.5,1.63,0.673,0,122.31,mixed,100,,,
2025-11-16 15:49:03.273,1.8260726928710938,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,71.1,-0.912,0,33.3,-7.45,0.696,0,111.44,mixed,100,,,
2025-11-16 15:49:04.273,1.8425712585449219,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,70.36,-0.74,0,38.2,-8.85,0.65,0,111.15,mixed,100,,,
2025-11-16 15:49:05.273,1.8588743209838867,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.67,-0.697,0,61.3,-6.3,0.684,0,110.87,mixed,95.0,,,
2025-11-16 15:49:06.273,1.875556230545044,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.6,-0.072,28.9,3.3,-2.93,0.616,0,119.5,mixed,95.0,,,
2025-11-16 15:49:07.273,1.8779795169830322,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.12,-0.479,37.3,4.0,-7.55,0.54,0,121.83,mixed,95.0,,,
2025-11-16 15:49:08.273,1.8928108215332031,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,70.34,1.223,42.4,6.5,-10.72,0.705,0,123.86,mixed,100,,,
2025-11-16 15:49:09.273,1.9082484245300293,0,0.2477215331920289,0.3850649135892006,0,0,0,0,0,0,69.9,-0.44,34.0,0.0,-3.19,0.753,0,121.15,mixed,95.0,,,
2025-11-16 15:49:10.273,1.9247698783874512,0,0.23107171144460498,0.41113892671793656,0,0,0,0,0,0,69.6,-0.301,28.1,0.0,16.06,0.757,0,119.27,mixed,95.0,,,
2025-11-16 15:49:11.273,1.9270939826965332,0,0.23107171144460498,0.41113892671793656,0,0,0,0,0,0,67.85,-1.749,0,98.3,26.76,0.493,0,110.14,mixed,95.0,,,
2025-11-16 15:49:12.273,1.9424102306365967,0,0.23107171144460498,0.41113892671793656,0,0,0,0,0,0,66.61,-1.244,0,100.0,23.86,0.778,0,109.64,mixed,95.0,,,
2025-11-16 15:49:13.273,1.9579851627349854,0,0.23107171144460498,0.41113892671793656,0,0,0,0,0,0,67.59,0.986,44.6,6.9,29.44,0.567,0,123.43,mixed,95.0,,,
2025-11-16 15:49:14.273,1.9755473136901855,0,0.23107171144460498,0.41113892671793656,0,0,0,0,0,0,67.64,0.049,67.7,5.9,35.01,0.631,0,130.38,mixed,95.0,,,
